CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
567,Germany,Male,40.0,7,138552.74,122265.24,1,0,0,0
779,Spain,Female,55.0,0,22832.71,133295.98,1,0,0,1
785,France,Male,36.0,2,61811.1,0.0,1,1,1,0
563,France,Female,32.0,0,191604.27,148326.09,1,0,0,1
821,Germany,Female,31.0,2,25445.0,68927.57,1,1,1,0
747,France,Female,47.0,5,129964.56,139914.6,4,1,1,1
600,Germany,Female,58.0,8,6209.51,118723.11,1,0,0,1
625,Spain,Male,32.0,7,134794.02,106957.28,1,1,1,0
773,France,Female,41.0,7,57549.65,190238.93,1,1,1,0
726,France,Female,53.0,1,28367.21,113537.73,1,1,1,0
641,Spain,Female,40.0,4,51703.09,101090.27,1,1,1,0
649,France,Female,46.0,2,66602.7,0.0,2,1,1,0
434,Spain,Male,33.0,3,2739.71,0.0,1,1,1,0
738,France,Female,38.0,7,69227.42,0.0,2,0,0,0
762,Spain,Female,60.0,10,31445.03,168920.75,1,0,0,1
507,Germany,Male,31.0,9,150037.19,111589.67,1,0,0,0
606,Germany,Female,27.0,6,111448.92,172310.33,1,1,1,0
655,Germany,Male,34.0,7,51226.32,118028.35,1,0,0,1
697,Germany,Male,51.0,1,53581.14,147910.3,1,1,1,0
504,Germany,Male,42.0,7,149697.78,131287.36,2,1,1,0
653,France,Female,74.0,0,160348.31,121276.32,1,1,1,0
660,Spain,Male,38.0,6,154641.91,109869.32,1,1,1,0
652,France,Female,34.0,6,104331.76,97435.85,2,1,1,0
669,France,Female,42.0,9,135630.32,0.0,2,0,0,0
594,France,Male,35.0,2,65361.66,133853.27,1,1,1,0
756,Germany,Male,32.0,0,56176.31,109528.16,2,1,1,0
642,France,Female,33.0,4,60059.47,84607.34,2,1,1,0
486,Germany,Male,37.0,1,51364.56,101438.0,1,0,0,0
804,France,Male,55.0,7,118752.6,0.0,2,1,1,0
629,France,Male,59.0,9,116848.79,113657.83,1,1,1,1
581,Spain,Female,44.0,7,45026.23,189318.16,2,0,0,1
667,France,Male,31.0,3,189657.26,99513.91,1,1,1,0
667,Spain,Male,35.0,4,57213.46,97585.32,2,0,0,0
679,France,Male,29.0,3,63687.06,0.0,2,1,1,0
680,France,Female,43.0,4,58761.33,0.0,2,1,1,0
644,Spain,Male,32.0,3,14187.78,136659.74,1,1,1,0
571,France,Female,30.0,4,145115.95,85755.86,1,0,0,0
627,Spain,Female,35.0,7,187718.26,0.0,1,0,0,0
536,France,Male,39.0,4,27150.35,0.0,2,0,0,0
599,Spain,Male,33.0,4,111622.76,51690.89,1,0,0,1
744,Spain,Male,34.0,3,27244.35,0.0,2,0,0,0
709,France,Female,34.0,2,57029.66,111669.68,1,0,0,0
653,Germany,Male,31.0,2,25183.01,154741.45,2,0,0,0
648,Germany,Male,31.0,7,129980.93,125681.51,1,1,1,0
663,Germany,Female,37.0,8,118716.63,155303.71,1,0,0,0
613,Germany,Female,43.0,4,20134.07,140681.68,1,1,1,0
620,France,Male,28.0,9,190208.23,71902.52,1,1,1,0
661,France,Male,51.0,6,68021.9,146606.6,1,1,1,0
669,Germany,Male,45.0,1,110881.56,123949.75,1,0,0,0
767,Germany,Female,33.0,1,132480.75,144753.21,1,1,1,0
491,France,Female,72.0,6,7032.95,91285.22,1,1,1,0
653,France,Male,43.0,0,27862.58,0.0,2,0,0,0
679,Germany,Male,58.0,8,87008.17,125850.53,2,1,1,0
687,France,Male,28.0,7,27411.19,108116.66,1,1,1,0
837,France,Female,38.0,2,46395.21,0.0,2,1,1,0
850,France,Male,28.0,8,194245.29,67639.56,2,1,1,0
663,Spain,Female,53.0,6,151317.27,150200.23,1,1,1,1
547,Spain,Female,22.0,7,118142.79,141287.15,1,0,0,0
627,France,Female,41.0,6,138700.75,0.0,3,1,1,1
707,France,Male,37.0,1,6035.51,0.0,2,1,1,0
629,France,Female,43.0,0,41263.69,0.0,2,1,1,0
687,France,Female,36.0,4,63185.05,97157.96,1,1,1,0
588,France,Female,36.0,2,92536.0,0.0,2,0,0,1
502,Germany,Female,33.0,6,158736.07,125241.17,2,1,1,0
793,Germany,Male,54.0,2,18633.4,128966.13,1,0,0,1
727,Germany,Male,59.0,5,71830.1,152581.06,1,0,0,1
632,Spain,Female,32.0,1,19525.65,0.0,2,0,0,0
474,Germany,Female,37.0,5,110953.33,142688.57,2,1,1,0
850,Germany,Female,31.0,1,4466.21,130089.56,2,1,1,0
584,France,Male,36.0,9,105818.51,0.0,1,1,1,0
713,France,Female,32.0,1,149558.83,117094.02,1,0,0,1
742,Spain,Male,24.0,8,4070.28,0.0,2,0,0,0
607,France,Female,39.0,10,132741.13,0.0,3,0,0,1
761,Spain,Female,34.0,2,61251.25,0.0,2,0,0,0
600,France,Male,49.0,7,91347.76,90218.9,1,0,0,0
650,Spain,Male,42.0,4,171045.31,194532.66,1,0,0,1
850,Germany,Male,56.0,1,155850.4,169743.83,1,0,0,1
501,France,Female,34.0,5,27380.99,0.0,1,0,0,0
418,France,Male,34.0,8,154208.96,155973.88,1,0,0,0
797,Spain,Male,59.0,4,93624.55,129321.44,1,1,1,0
788,Germany,Female,42.0,6,64746.07,138650.49,2,0,0,0
699,Spain,Male,43.0,2,82815.93,136487.86,2,0,0,0
616,France,Male,18.0,6,27308.58,0.0,2,1,1,0
651,France,Female,41.0,4,104876.8,38617.2,1,1,1,0
654,France,Female,28.0,7,151316.37,0.0,2,0,0,0
676,France,Female,34.0,8,91817.38,82909.14,1,0,0,1
708,Germany,Female,54.0,8,125311.17,145151.4,1,1,1,1
499,Spain,Female,42.0,0,14868.94,147187.84,1,1,1,1
689,France,Male,39.0,4,196112.45,0.0,2,0,0,0
850,Spain,Male,54.0,7,24093.4,108185.81,2,0,0,1
502,France,Male,30.0,4,66263.87,0.0,2,1,1,0
643,France,Male,34.0,7,100304.13,0.0,2,1,1,0
762,France,Male,28.0,2,167909.52,0.0,2,0,0,0
719,France,Male,49.0,5,16246.59,105918.1,1,1,1,0
789,France,Male,27.0,6,103603.65,0.0,2,0,0,0
553,Spain,Male,42.0,7,7680.23,0.0,2,0,0,0
448,Spain,Male,25.0,2,95215.73,0.0,2,0,0,0
632,Germany,Male,42.0,6,148172.94,59972.26,2,1,1,0
669,Spain,Male,25.0,7,124382.9,157228.61,2,0,0,0
654,Spain,Male,34.0,5,159311.46,0.0,2,0,0,0
726,France,Female,38.0,4,6787.48,0.0,2,0,0,0
596,France,Male,21.0,4,197297.77,210433.08,2,1,1,1
733,Germany,Female,30.0,1,21556.95,102452.71,1,0,0,0
529,Spain,Female,35.0,5,56518.0,0.0,2,0,0,0
493,France,Female,37.0,8,158840.99,142987.46,2,0,0,0
615,Spain,Female,29.0,7,126396.01,143330.56,2,1,1,0
600,France,Female,49.0,6,148087.88,0.0,1,1,1,1
666,France,Male,36.0,4,33701.5,120165.4,2,0,0,0
644,Spain,Male,54.0,6,84622.37,0.0,1,1,1,0
692,France,Female,36.0,4,185580.89,0.0,1,0,0,1
707,France,Male,73.0,6,62768.8,66573.17,1,1,1,0
603,France,Male,40.0,4,38829.11,102833.46,2,1,1,0
671,France,Female,34.0,5,110748.88,164757.56,1,0,0,0
568,Spain,Female,36.0,10,54083.8,153610.61,1,1,1,1
598,Spain,Female,35.0,8,88658.73,0.0,3,1,1,0
606,Spain,Male,42.0,10,177938.52,0.0,2,0,0,0
850,Germany,Female,36.0,3,174235.06,169025.83,1,0,0,0
644,Spain,Female,26.0,4,82696.84,153455.72,2,1,1,0
655,France,Male,37.0,4,142415.97,0.0,2,1,1,0
850,France,Male,30.0,10,62811.03,153972.89,2,0,0,0
683,Spain,Male,34.0,9,25339.29,114609.55,2,1,1,0
663,Germany,Male,37.0,7,176487.05,143625.83,2,1,1,0
682,Germany,Female,38.0,1,49833.5,116520.28,1,1,1,1
639,France,Male,77.0,6,55829.25,80926.02,2,1,1,0
704,France,Male,23.0,6,155823.2,166594.78,1,1,1,0
691,France,Female,40.0,0,60622.61,115465.98,1,1,1,0
599,France,Male,34.0,8,174196.68,0.0,2,1,1,0
573,France,Female,36.0,1,56905.38,0.0,1,1,1,0
589,Germany,Female,41.0,7,101178.85,92618.62,1,1,1,0
620,Germany,Female,25.0,8,73857.94,141825.88,1,1,1,1
647,Spain,Male,28.0,6,102325.19,149594.02,2,0,0,0
737,Spain,Female,39.0,7,55356.39,130051.66,2,0,0,1
634,France,Female,41.0,7,131284.93,0.0,2,1,1,0
660,France,Male,38.0,4,88080.43,0.0,2,0,0,0
666,Germany,Female,37.0,2,93266.01,158468.76,1,1,1,0
696,France,Male,44.0,8,75562.47,161889.79,1,0,0,0
836,France,Female,29.0,9,153747.73,133681.78,1,1,1,0
667,Spain,Female,34.0,5,163830.64,0.0,2,0,0,0
596,Spain,Male,20.0,3,103456.47,187294.46,1,0,0,0
430,France,Male,31.0,5,95655.16,0.0,1,0,0,0
596,Spain,Male,67.0,6,138350.74,0.0,2,1,1,0
599,France,Male,28.0,7,31190.42,119706.22,1,0,0,0
519,France,Female,22.0,8,167553.06,0.0,1,1,1,0
721,Germany,Female,45.0,7,59604.45,138523.2,1,0,0,1
603,Spain,Female,56.0,5,162223.67,90778.76,2,0,0,1
572,Germany,Male,47.0,4,196549.85,99353.42,1,0,0,1
453,Germany,Female,40.0,1,120373.84,111524.49,1,1,1,1
668,France,Female,37.0,7,92149.64,128645.67,1,0,0,0
762,Germany,Male,35.0,1,178361.48,117458.51,1,1,1,1
633,France,Female,39.0,9,170998.83,129189.15,2,0,0,0
647,Spain,Male,33.0,7,77216.48,121260.19,2,0,0,0
796,Spain,Male,56.0,6,121164.6,94231.13,1,0,0,1
733,France,Male,39.0,1,141841.31,0.0,2,1,1,0
556,France,Male,34.0,8,104000.06,163757.06,1,1,1,0
489,Spain,Male,58.0,4,191419.32,0.0,2,1,1,0
639,France,Male,22.0,4,28188.96,0.0,2,0,0,0
715,France,Male,35.0,2,60407.93,141005.47,1,1,1,0
807,Germany,Female,42.0,9,130489.37,105356.09,2,1,1,0
714,Spain,Male,34.0,5,193040.32,0.0,2,0,0,0
626,Germany,Female,23.0,6,109742.8,85897.95,1,0,0,0
697,France,Male,36.0,7,74760.32,0.0,2,1,1,0
850,Germany,Female,31.0,4,61936.1,164672.66,1,1,1,0
737,Germany,Female,45.0,2,78650.95,99169.67,2,1,1,0
812,France,Male,29.0,6,168023.6,0.0,2,0,0,0
583,France,Male,36.0,8,5571.59,0.0,2,1,1,0
730,Germany,Female,37.0,5,118591.67,124053.03,1,0,0,0
677,France,Male,36.0,4,7824.31,0.0,2,0,0,0
748,Germany,Female,40.0,3,38153.19,103499.09,2,0,0,0
753,Germany,Female,38.0,9,180829.99,151766.71,1,1,1,0
634,Spain,Female,36.0,1,143960.72,0.0,1,1,1,0
622,France,Male,29.0,7,8788.35,101486.96,1,1,1,0
699,Germany,Male,36.0,2,103557.85,123601.56,2,0,0,0
570,Germany,Male,38.0,1,147168.28,127201.58,1,0,0,1
552,Germany,Male,33.0,3,58844.84,144962.74,1,0,0,1
619,France,Female,48.0,4,18094.96,0.0,1,0,0,1
714,Spain,Male,33.0,8,162515.17,122017.19,1,0,0,0
503,Spain,Male,32.0,9,157921.25,100262.88,2,1,1,0
685,Spain,Female,43.0,6,68701.73,117302.62,1,0,0,0
606,France,Female,35.0,0,186778.89,135984.15,2,0,0,0
678,France,Male,38.0,3,66561.6,0.0,2,0,0,0
724,Germany,Male,31.0,2,64831.36,160997.54,2,1,1,0
779,Germany,Female,37.0,2,6589.16,128389.63,1,1,1,1
638,Spain,Male,35.0,1,165370.66,0.0,2,0,0,0
610,Spain,Female,50.0,5,184758.17,130554.51,3,0,0,1
646,Germany,Female,57.0,6,13911.27,90212.0,1,0,0,1
628,France,Female,29.0,9,34857.46,71996.29,1,1,1,0
528,France,Female,32.0,4,156192.43,85615.66,2,0,0,0
432,France,Female,27.0,6,53874.67,62339.81,2,0,0,0
622,Spain,Female,47.0,6,100183.05,142319.03,1,0,0,0
721,France,Male,54.0,5,4493.12,0.0,2,1,1,0
614,Spain,Male,36.0,5,130610.78,0.0,2,0,0,0
634,France,Female,24.0,2,63340.65,87413.19,1,0,0,0
742,France,Female,29.0,4,180066.59,0.0,2,1,1,0
516,France,Female,45.0,4,95273.73,0.0,1,0,0,1
718,France,Male,35.0,3,53511.74,97560.16,1,1,1,0
636,Germany,Male,30.0,8,109685.61,141787.31,2,1,1,0
691,Spain,Male,36.0,7,75664.56,129934.64,1,0,0,1
698,France,Female,37.0,2,71972.95,166178.02,2,1,1,0
712,Spain,Female,39.0,5,23702.42,163097.55,2,1,1,0
659,France,Male,20.0,8,112572.02,0.0,2,0,0,0
573,Spain,Male,44.0,8,62424.46,0.0,2,0,0,0
778,Germany,Female,35.0,1,131238.37,151958.19,3,1,1,1
732,France,Male,46.0,0,184350.78,0.0,2,1,1,0
550,Germany,Male,33.0,4,13999.64,118400.91,1,1,1,1
790,Spain,Male,20.0,8,168152.76,0.0,2,0,0,0
665,Germany,Female,43.0,2,35640.12,116322.27,4,0,0,1
728,Spain,Female,43.0,5,120088.17,0.0,1,1,1,0
645,Spain,Female,29.0,4,74346.11,0.0,2,1,1,0
647,Germany,Male,30.0,6,2955.46,143138.91,2,0,0,0
596,Spain,Male,32.0,4,146504.35,0.0,2,1,1,0
610,France,Male,40.0,9,149602.54,0.0,1,1,1,0
512,France,Male,36.0,0,53020.9,129804.17,1,0,0,0
768,Germany,Male,37.0,9,41788.25,108308.11,1,0,0,1
666,Germany,Male,30.0,3,74849.46,110153.27,1,1,1,0
700,Germany,Female,30.0,4,134417.31,116377.48,1,1,1,0
651,Germany,Female,37.0,10,75837.58,117791.06,2,1,1,0
542,Spain,Female,26.0,2,54869.54,0.0,2,1,1,0
686,France,Female,35.0,8,35356.46,105419.73,1,0,0,0
850,Germany,Female,47.0,4,122141.13,99219.47,2,1,1,0
658,Germany,Female,55.0,8,119439.66,119327.93,1,1,1,0
448,France,Female,36.0,6,81999.53,83947.12,2,0,0,0
609,Spain,Male,32.0,4,120594.85,99883.16,1,1,1,0
704,France,Male,50.0,4,120770.75,165438.26,1,0,0,1
698,France,Male,31.0,1,134790.74,156111.24,1,0,0,0
759,France,Male,44.0,2,100137.7,111095.58,2,0,0,0
677,France,Female,56.0,0,158325.87,119963.45,1,0,0,1
544,Spain,Male,22.0,4,70007.67,0.0,2,0,0,0
567,Spain,Male,35.0,8,88659.07,153137.74,1,0,0,0
490,Spain,Male,40.0,6,190889.13,156111.08,1,0,0,0
626,France,Male,34.0,7,56646.28,113014.7,2,1,1,0
718,Germany,Male,43.0,5,32999.1,132615.73,2,0,0,0
616,France,Male,44.0,5,178235.37,102016.38,1,1,1,1
772,France,Female,35.0,9,25448.31,0.0,1,1,1,0
561,France,Male,32.0,5,84871.99,0.0,2,0,0,0
814,France,Male,49.0,8,157822.54,0.0,2,0,0,0
651,France,Female,56.0,4,84383.22,0.0,1,0,0,1
538,Germany,Female,42.0,4,119216.46,80380.24,1,0,0,0
600,France,Female,26.0,6,82547.01,108909.12,1,0,0,0
654,France,Female,35.0,2,86764.46,90865.8,1,1,1,0
622,France,Male,40.0,4,197372.13,99799.76,2,0,0,0
682,France,Male,28.0,10,82872.64,200724.96,1,1,1,1
610,Spain,Female,37.0,10,129563.86,140363.95,2,1,1,0
795,France,Female,36.0,1,135388.89,151844.64,1,1,1,0
557,France,Female,27.0,2,4497.55,0.0,2,1,1,0
824,Germany,Male,49.0,8,67885.37,133231.48,1,1,1,0
698,France,Male,27.0,7,111471.55,0.0,2,0,0,0
630,France,Female,36.0,8,134407.93,126598.99,2,1,1,0
609,Germany,Female,71.0,6,108258.22,113317.1,1,0,0,1
694,France,Male,47.0,4,197528.62,0.0,2,0,0,0
681,France,Female,58.0,8,139761.25,93173.88,1,1,1,0
721,Spain,Female,32.0,10,136119.96,0.0,1,0,0,1
563,Germany,Male,44.0,7,197812.16,105007.31,2,1,1,0
654,Spain,Female,32.0,2,51972.92,0.0,1,1,1,1
659,Spain,Male,27.0,4,99341.87,0.0,2,0,0,0
674,Germany,Female,44.0,4,171345.02,131593.85,1,1,1,1
576,Germany,Male,44.0,9,119056.68,119530.52,1,0,0,1
566,Germany,Male,54.0,4,172601.62,118614.6,2,1,1,0
545,Germany,Male,37.0,9,104936.88,95829.13,2,1,1,0
798,France,Male,36.0,1,159044.1,0.0,2,1,1,0
757,France,Male,38.0,0,83263.06,0.0,1,0,0,0
641,France,Male,50.0,6,130910.78,153590.73,2,1,1,0
718,France,Male,29.0,2,126336.72,0.0,1,0,0,0
699,France,Male,64.0,9,27980.8,113109.52,1,0,0,1
623,France,Female,35.0,0,47880.71,130557.24,1,1,1,0
644,France,Male,40.0,8,73882.49,93183.19,1,0,0,0
586,France,Male,58.0,7,162960.05,151933.63,1,0,0,1
500,Germany,Male,30.0,2,68807.47,125495.64,2,1,1,0
583,France,Female,42.0,7,144039.05,0.0,2,0,0,0
595,Germany,Female,26.0,8,151192.18,118547.72,1,1,1,0
670,Spain,Male,43.0,1,120225.62,97792.21,1,0,0,0
610,France,Male,41.0,6,56118.81,0.0,3,0,0,1
814,Spain,Female,72.0,2,130853.03,0.0,2,1,1,0
660,France,Female,40.0,8,185156.94,167181.01,1,1,1,0
580,Germany,Male,35.0,9,35671.45,121355.19,1,1,1,0
850,France,Female,81.0,1,59568.24,0.0,2,1,1,0
676,Spain,Male,35.0,0,139911.58,0.0,2,0,0,0
578,France,Male,46.0,5,56770.76,113226.47,1,0,0,0
579,France,Female,33.0,1,157564.75,118392.75,1,1,1,0
711,Germany,Female,52.0,8,131473.31,145262.54,1,1,1,0
692,France,Male,40.0,6,90424.09,163505.16,1,0,0,0
760,Spain,Female,33.0,1,156660.21,118114.28,2,1,1,0
630,Germany,Female,51.0,0,88372.69,108449.23,3,0,0,1
808,France,Male,32.0,1,46200.71,0.0,2,1,1,0
611,Germany,Female,36.0,10,160548.12,103294.56,1,0,0,0
697,France,Female,42.0,1,1262.83,0.0,1,0,0,1
655,France,Female,38.0,6,188639.28,0.0,1,1,1,0
601,Spain,Male,28.0,6,14665.28,0.0,2,0,0,0
755,France,Male,42.0,2,156868.21,119919.12,1,0,0,0
553,France,Male,37.0,1,30461.55,0.0,1,0,0,0
723,France,Male,28.0,4,123885.88,0.0,2,1,1,0
507,Spain,Female,34.0,4,60688.38,0.0,2,1,1,0
777,France,Male,43.0,1,21785.91,0.0,2,0,0,0
566,France,Male,34.0,3,188135.69,0.0,1,0,0,0
732,France,Male,26.0,7,154364.66,0.0,2,0,0,0
697,France,Female,42.0,10,61312.15,0.0,2,0,0,0
555,France,Male,29.0,4,47454.93,128744.04,1,1,1,0
584,Germany,Female,62.0,9,121102.9,137727.34,2,1,1,0
705,Germany,Female,44.0,10,137419.87,106731.58,1,0,0,1
688,France,Female,38.0,7,157664.02,123544.21,1,1,1,0
626,France,Female,37.0,2,148689.65,133968.96,2,0,0,0
636,Spain,Male,76.0,9,39789.62,126534.6,1,1,1,0
719,Spain,Female,35.0,8,165162.4,0.0,1,1,1,0
706,Spain,Male,30.0,6,137674.55,87609.68,2,0,0,1
731,Spain,Male,41.0,3,101371.72,0.0,2,0,0,0
738,Spain,Male,49.0,3,65066.48,0.0,3,1,1,1
426,France,Male,34.0,9,107876.91,0.0,2,0,0,0
622,Spain,Female,36.0,0,111180.3,108960.0,2,0,0,1
701,Spain,Female,30.0,2,115650.63,0.0,2,0,0,0
512,France,Male,51.0,6,165035.17,144953.31,1,1,1,0
635,France,Male,41.0,4,193746.55,103544.88,2,0,0,0
685,France,Male,33.0,6,58458.26,0.0,1,0,0,0
609,France,Male,53.0,7,52332.85,0.0,2,1,1,0
598,Germany,Male,38.0,1,75959.1,101487.18,1,1,1,1
708,France,Male,52.0,10,123.07,105355.81,1,0,0,1
574,Spain,Male,36.0,4,167066.95,77967.5,1,0,0,1
629,France,Male,44.0,5,117572.59,0.0,4,0,0,1
422,Spain,Female,54.0,4,7166.71,0.0,2,1,1,0
656,Spain,Male,28.0,8,137173.39,120047.77,1,1,1,0
697,France,Male,32.0,7,116442.42,175464.85,3,0,0,1
718,France,Male,52.0,8,32421.32,79475.3,3,1,1,1
586,Germany,Male,37.0,8,104665.79,167735.69,2,1,1,0
481,Spain,Female,37.0,8,44215.86,0.0,2,0,0,0
749,France,Female,33.0,1,20164.47,74385.98,1,0,0,0
561,Germany,Male,49.0,5,26691.31,94754.0,1,1,1,0
676,Spain,Male,27.0,4,107955.67,0.0,1,1,1,0
615,Germany,Male,43.0,3,150048.37,86920.86,1,1,1,0
582,France,Female,39.0,1,192255.15,132077.48,2,0,0,0
601,France,Male,40.0,10,173245.68,127847.86,1,0,0,0
708,France,Male,34.0,3,121457.88,0.0,1,1,1,1
708,Germany,Male,42.0,9,104804.74,176702.36,2,1,1,0
797,Germany,Female,33.0,10,69767.14,83555.58,1,0,0,0
682,France,Male,26.0,8,178373.43,0.0,2,0,0,0
694,Spain,Female,39.0,9,99924.04,0.0,2,0,0,0
490,France,Female,40.0,1,49594.19,0.0,1,1,1,1
828,Spain,Male,42.0,10,186071.14,0.0,1,1,1,0
594,Spain,Female,38.0,7,77511.45,96858.35,1,0,0,0
579,Spain,Male,33.0,1,54816.57,0.0,2,1,1,0
723,France,Female,35.0,0,61290.99,0.0,2,1,1,0
619,Germany,Female,42.0,8,191821.35,132796.04,3,1,1,1
794,Spain,Female,30.0,1,156768.45,154970.54,1,1,1,0
674,Germany,Male,44.0,3,73731.32,88902.21,1,0,0,0
418,France,Male,28.0,7,122190.22,98738.92,1,0,0,0
502,France,Male,33.0,8,123509.01,0.0,2,1,1,0
678,France,Female,50.0,6,8199.5,0.0,1,0,0,0
599,Germany,Male,40.0,10,14113.11,137456.28,2,1,1,0
736,France,Male,29.0,4,51705.01,0.0,2,0,0,0
430,France,Female,60.0,7,161937.62,73937.02,1,0,0,1
537,France,Female,45.0,7,120892.96,158621.04,1,0,0,1
683,Spain,Male,30.0,1,65035.02,113257.2,1,1,1,0
828,France,Male,31.0,9,164257.37,0.0,1,1,1,0
691,France,Female,29.0,9,51987.99,116536.43,1,0,0,0
608,Spain,Female,28.0,4,10899.63,0.0,2,0,0,1
691,France,Female,60.0,6,177355.8,101070.69,1,0,0,1
718,Spain,Male,39.0,6,63889.1,0.0,2,1,1,0
680,Germany,Female,31.0,3,176433.6,127331.46,3,1,1,0
838,Spain,Female,41.0,5,81313.51,0.0,2,0,0,0
695,Spain,Female,31.0,5,13998.88,0.0,2,1,1,0
681,France,Male,46.0,0,5771.56,105969.42,1,0,0,0
762,France,Male,36.0,5,42693.65,119547.46,1,1,1,0
751,Spain,Male,38.0,7,90839.61,0.0,2,0,0,0
678,Spain,Male,28.0,5,54144.01,138668.18,1,1,1,0
634,France,Female,37.0,7,184312.88,51582.5,2,1,1,0
749,France,Male,37.0,7,20306.79,0.0,2,0,0,0
590,Spain,Male,37.0,6,128256.18,169902.92,1,1,1,0
610,France,Female,27.0,4,182720.07,87262.4,2,0,0,0
502,France,Male,33.0,7,4082.52,0.0,2,1,1,0
578,France,Female,40.0,7,102233.73,0.0,2,0,0,0
547,France,Female,32.0,2,132002.83,0.0,2,0,0,0
579,France,Female,27.0,9,126838.7,0.0,2,0,0,0
661,France,Male,39.0,5,181461.46,0.0,2,0,0,0
794,France,Male,46.0,6,195325.74,0.0,2,0,0,0
719,France,Male,61.0,5,29132.43,0.0,2,1,1,0
728,France,Female,69.0,1,131804.86,0.0,2,1,1,0
598,Germany,Male,19.0,3,173784.04,150348.37,1,1,1,0
822,Germany,Female,46.0,3,26249.86,115074.02,2,0,0,0
670,Spain,Female,40.0,3,182650.15,0.0,1,1,1,0
850,France,Male,28.0,8,196582.55,99986.98,1,0,0,0
723,Germany,Female,68.0,3,141977.54,110357.0,1,0,0,1
705,Germany,Male,42.0,8,55313.51,166685.92,2,1,1,0
677,Spain,Male,40.0,7,62944.75,95312.8,1,1,1,0
736,France,Male,43.0,4,72375.03,202443.47,1,0,0,0
661,Germany,Female,47.0,0,188324.01,109493.62,1,0,0,1
501,Germany,Male,38.0,9,133403.07,88977.39,2,1,1,0
516,France,Female,29.0,2,157378.5,104982.57,1,0,0,0
517,Germany,Female,59.0,8,101240.08,154110.99,2,0,0,1
766,France,Male,32.0,6,102502.5,185714.28,1,1,1,0
520,Germany,Female,23.0,3,37577.66,116022.53,2,1,1,0
541,France,Male,46.0,6,83456.67,0.0,2,1,1,0
790,Germany,Female,34.0,2,199420.41,164011.48,1,0,0,0
797,France,Male,31.0,9,24748.89,0.0,2,1,1,0
811,France,Male,40.0,1,121765.0,101514.89,1,1,1,0
722,Spain,Female,32.0,4,113666.48,0.0,2,1,1,0
675,France,Male,28.0,9,134110.93,0.0,1,0,0,0
660,Germany,Male,39.0,9,183095.87,134599.33,2,0,0,0
566,Spain,Male,32.0,10,159891.03,147511.26,1,1,1,0
768,France,Male,25.0,0,8316.19,78396.08,1,1,1,0
610,Spain,Female,31.0,5,63736.36,0.0,2,0,0,0
715,France,Female,31.0,3,94715.24,110581.29,1,1,1,0
750,Germany,Male,42.0,8,68695.38,151836.36,2,0,0,0
431,Germany,Male,45.0,5,36899.62,83624.55,2,0,0,0
704,France,Male,24.0,2,182775.08,148197.15,2,0,0,0
535,Spain,Female,30.0,5,62390.59,122924.75,1,0,0,1
614,France,Female,38.0,4,76042.48,72594.0,1,1,1,0
748,France,Male,38.0,4,70956.75,115221.36,1,1,1,0
492,Germany,Male,51.0,8,67311.12,117808.74,2,1,1,0
573,France,Male,40.0,7,110454.46,147754.68,1,1,1,0
706,Spain,Female,53.0,3,88479.02,0.0,3,0,0,1
680,France,Male,31.0,10,122639.73,113292.17,1,1,1,0
458,Spain,Male,36.0,5,79723.78,0.0,2,0,0,0
612,Germany,Male,44.0,2,97677.52,115163.38,1,1,1,1
809,Germany,Male,50.0,10,100720.02,118098.62,1,1,1,1
590,France,Male,39.0,9,104730.52,0.0,2,1,1,0
602,France,Male,35.0,8,22499.29,0.0,1,1,1,0
540,Spain,Male,37.0,0,28257.89,120825.7,1,0,0,0
494,France,Male,25.0,6,109988.09,0.0,2,1,1,0
797,France,Male,29.0,1,149991.32,0.0,1,1,1,0
526,Germany,Male,61.0,6,45180.8,133845.28,2,1,1,0
631,Spain,Male,38.0,7,181605.85,0.0,2,0,0,0
576,France,Female,29.0,5,126469.09,108541.04,1,1,1,0
405,France,Male,39.0,10,160810.85,0.0,1,0,0,1
555,France,Male,30.0,1,88146.86,0.0,2,0,0,0
750,Spain,Female,37.0,2,88333.74,113817.06,1,0,0,0
665,France,Male,28.0,8,90174.83,137300.23,1,0,0,0
640,Spain,Male,37.0,5,81298.09,158024.38,1,0,0,0
457,France,Female,33.0,7,60013.17,127837.54,1,1,1,0
695,France,Male,36.0,4,100940.91,161533.0,1,0,0,0
645,France,Male,31.0,7,12599.94,161171.7,2,0,0,1
647,Spain,Male,32.0,9,128590.73,80958.36,1,1,1,0
808,Spain,Male,25.0,7,23180.37,0.0,2,1,1,0
641,France,Male,33.0,2,55796.83,146193.6,2,1,1,1
700,Spain,Male,29.0,8,152097.02,0.0,2,1,1,0
660,Germany,Male,26.0,4,162443.05,115021.76,1,1,1,0
615,Spain,Male,41.0,1,55551.26,126773.43,1,1,1,0
705,Germany,Female,40.0,3,109496.69,92889.91,1,1,1,0
718,France,Male,48.0,9,72105.63,0.0,2,1,1,0
754,France,Male,61.0,5,41815.22,146622.35,1,1,1,1
713,Germany,Male,45.0,4,74005.04,131038.14,1,0,0,1
587,France,Female,46.0,6,70224.34,88820.29,1,0,0,0
569,Spain,Male,31.0,1,145528.22,115406.97,1,0,0,0
568,France,Female,38.0,3,124486.28,132951.92,1,1,1,0
